no 0.9475453146050087
7-13,13-7 0.010199220807766496
8-13,13-8 0.008901716459172423
1-7,7-1 0.005375338667478305
10-12,12-10 0.0038049787455467733
0-3,3-0 0.0034039677473639072
7-11,11-7 0.0020514710110572693
6-15,15-6 0.0020499991142417682
2-4,4-2 0.0018334923136872601
8-9,9-8 0.001465625367734286
6-13,13-6 0.0014615024730586556
1-12,12-1 0.0014333062530420822
0-4,4-0 0.0013670593596116062
10-13,13-10 0.0013584802190358628
13-15,15-13 0.0011384478343440213
13-14,14-13 0.0010020181319033913
2-3,3-2 0.0009226205110788813
0-5,5-0 0.0006392304410053032
12-15,15-12 0.000587606950908601
4-6,6-4 0.0005596914079990784
7-15,15-7 0.0003870908326453543
6-14,14-6 0.00027678273752842694
2-5,5-2 0.00026267395387825817
2-15,15-2 0.00019040013551150566
12-13,13-12 0.00017416431739581477
10-11,11-10 0.0001553346312089981
7-13,13-7,8-13,13-8 9.581660141823995e-05
11-12,12-11 8.412532649439687e-05
9-10,10-9 7.054630560571775e-05
1-7,7-1,7-13,13-7 5.785925500459096e-05
1-7,7-1,8-13,13-8 5.049863046377272e-05
7-13,13-7,10-12,12-10 4.095616093132944e-05
0-3,3-0,7-13,13-7 3.663974497341312e-05
8-13,13-8,10-12,12-10 3.5745880860752575e-05
0-3,3-0,8-13,13-8 3.1978582191430744e-05
9-15,15-9 2.8035268600265004e-05
7-13,13-7,7-11,11-7 2.2081694141696167e-05
6-15,15-6,7-13,13-7 2.2065850888190337e-05
1-7,7-1,10-12,12-10 2.1585299472877104e-05
2-4,4-2,7-13,13-7 1.973540755086141e-05
0-3,3-0,1-7,7-1 1.9310400434919218e-05
7-11,11-7,8-13,13-8 1.9272548745867706e-05
6-15,15-6,8-13,13-8 1.925872100812599e-05
2-4,4-2,8-13,13-8 1.7224747413077165e-05
7-13,13-7,8-9,9-8 1.577574868091374e-05
6-13,13-6,7-13,13-7 1.5731370525573005e-05
1-12,12-1,7-13,13-7 1.5427871083951816e-05
0-4,4-0,7-13,13-7 1.4714800496707486e-05
7-13,13-7,10-13,13-10 1.4622456048664547e-05
8-13,13-8,8-9,9-8 1.3768820612425801e-05
6-13,13-6,8-13,13-8 1.3730088069688468e-05
0-3,3-0,10-12,12-10 1.3669029575272126e-05
1-12,12-1,8-13,13-8 1.346519862119533e-05
0-4,4-0,8-13,13-8 1.2842842040956277e-05
8-13,13-8,10-13,13-10 1.2762245286699217e-05
7-13,13-7,13-15,15-13 1.2254063907686038e-05
1-7,7-1,7-11,11-7 1.1637809064090811e-05
1-7,7-1,6-15,15-6 1.162945912689525e-05
7-13,13-7,13-14,14-13 1.0785557189872852e-05
8-13,13-8,13-15,15-13 1.0695150584026546e-05
1-7,7-1,2-4,4-2 1.0401235675357426e-05
2-3,3-2,7-13,13-7 9.930934351346053e-06
8-13,13-8,13-14,14-13 9.413461456322919e-06
2-3,3-2,8-13,13-8 8.667560339807669e-06
1-7,7-1,8-9,9-8 8.314359840936281e-06
1-7,7-1,6-13,13-6 8.290971033213566e-06
7-11,11-7,10-12,12-10 8.237921156765114e-06
6-15,15-6,10-12,12-10 8.23201058340013e-06
9-13,13-9 8.205306901823144e-06
1-12,12-1,1-7,7-1 8.13101643326391e-06
0-4,4-0,1-7,7-1 7.755203812623604e-06
1-7,7-1,10-13,13-10 7.706535125902539e-06
0-3,3-0,7-11,11-7 7.36971736196273e-06
