no 0.8239380470644919
3-27,27-3 0.013039952390223142
2-19,19-2 0.009883909449365144
2-21,21-2 0.008624734519142863
4-5,5-4 0.00825781822223531
4-8,8-4 0.00800350252511803
34-35,35-34 0.007012573281970408
13-25,25-13 0.006405024530546106
5-15,15-5 0.00577552650897845
26-35,35-26 0.0049126395171132506
15-28,28-15 0.00476226099356817
10-11,11-10 0.004573420318372658
2-27,27-2 0.003979237014880155
10-13,13-10 0.0036872006894611577
6-7,7-6 0.003242033259832602
8-9,9-8 0.003241345811523688
32-34,34-32 0.0025803537979837816
13-23,23-13 0.0023747780052221436
11-16,16-11 0.0022889045997020593
30-31,31-30 0.0022608304451407282
16-23,23-16 0.002168014124708059
4-15,15-4 0.0021645134321595554
11-17,17-11 0.0021194006402696004
19-20,20-19 0.0021089370050778934
7-21,21-7 0.002102025960438836
1-8,8-1 0.00191779454660185
13-16,16-13 0.0019130040857374684
7-30,30-7 0.0019036704399622098
8-21,21-8 0.0018745557035226097
32-33,33-32 0.0018537274697984028
1-29,29-1 0.0017856756076672926
1-2,2-1 0.0017563302004535797
0-2,2-0 0.0017126442961218826
11-12,12-11 0.0016739250061596548
22-23,23-22 0.0016397140047986558
18-25,25-18 0.0015915995450234532
18-20,20-18 0.0014401154274389766
1-22,22-1 0.0014009703866753405
10-25,25-10 0.001386819885199627
22-33,33-22 0.0013390379390247355
10-14,14-10 0.0012712844231896128
13-24,24-13 0.0012347844991393486
26-27,27-26 0.0012272733237182513
10-17,17-10 0.0011105972924549453
16-17,17-16 0.0010577330830657337
14-16,16-14 0.0009724238742026307
7-15,15-7 0.0009399652121515902
23-25,25-23 0.0008297557938043194
11-13,13-11 0.0007912309054782287
13-28,28-13 0.0006028643734079733
27-33,33-27 0.0005776167083222451
9-28,28-9 0.0005769138045378079
24-25,25-24 0.0005516420231387177
1-28,28-1 0.0005447445206590137
15-29,29-15 0.0005429280705952511
17-27,27-17 0.0005387346196021145
25-28,28-25 0.0005321304599533533
9-25,25-9 0.0005165383312524106
2-28,28-2 0.0004809938087693575
10-12,12-10 0.00046223209918323934
23-24,24-23 0.00046026060272522616
1-6,6-1 0.0004380230929169841
1-31,31-1 0.00041704102417227697
13-27,27-13 0.0004125986537825696
13-22,22-13 0.000325213509060128
20-21,21-20 0.00030783481263655136
17-28,28-17 0.0003043024531799878
17-22,22-17 0.0002688726665285932
8-25,25-8 0.0002069746264255293
2-3,3-2 0.00019280705212037456
18-27,27-18 0.00015690225430666386
3-27,27-3,2-19,19-2 0.0001564264559795355
22-27,27-22 0.00014795816265046683
3-27,27-3,2-21,21-2 0.00013649828152569098
3-27,27-3,4-5,5-4 0.00013069132667038613
3-27,27-3,4-8,8-4 0.00012666643111627167
3-27,27-3,34-35,35-34 0.00011098361345933513
2-19,19-2,2-21,21-2 0.00010346177763696526
3-27,27-3,13-25,25-13 0.00010136831917654503
2-19,19-2,4-5,5-4 9.906027261234438e-05
2-19,19-2,4-8,8-4 9.600951736343356e-05
3-27,27-3,5-15,15-5 9.140564751667027e-05
7-17,17-7 9.030017464657242e-05
2-21,21-2,4-5,5-4 8.644034600400616e-05
0-1,1-0 8.612448259449805e-05
2-19,19-2,34-35,35-34 8.4122391935868e-05
2-21,21-2,4-8,8-4 8.37782461295048e-05
4-8,8-4,4-5,5-4 8.021412438604472e-05
